player,monster,level,variant,出場回数,A(アクティブ),P(コンパニオン),url01,url02,url03,url04,url05,url06,url07,url08,url09,url10,url11
Piano,スノウ,14,原種,2,コールドボルト / スノウストーム,レジストチャーム / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=71&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=135&se=4&t=1,,,,,,,,,
Piano,フェニックス,36,亜種1,1,ヒーリング / ファイアボルト,,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=199&se=4&t=1,,,,,,,,,,
ひーちゃん,ペリュトン,33,原種,7,シャドウスティール / 滅びの翼,防御ブースト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=10&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=42&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=74&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=106&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=138&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=266&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=331&se=4&t=1,,,,
ひーちゃん,アンクー,31,原種,5,デスサイズ / パンデミック,レジストシール / 命中ブースト / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=10&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=42&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=106&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=266&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=331&se=4&t=1,,,,,,
ひーちゃん,セルキー,42,亜種1,3,水流,防御ブースト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=10&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=170&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=298&se=4&t=1,,,,,,,,
ひーちゃん,スキュラ,24,亜種2,7,アイスランス,命中ブースト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=10&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=42&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=74&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=106&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=138&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=266&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=331&se=4&t=1,,,,
ひーちゃん,フェニックス,11,亜種2,1,ファイアボルト / リヴァイヴ,防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=42&se=4&t=1,,,,,,,,,,
ひーちゃん,シルバードラゴン,16,原種,4,アイスブレス / ブリザード,レジストシール / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=74&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=138&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=170&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=202&se=4&t=1,,,,,,,
ひーちゃん,フライングポリープ,16,亜種1,5,イーヴルフルート / ツイスター,プロヴィデンス,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=74&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=106&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=138&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=202&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=331&se=4&t=1,,,,,,
ひーちゃん,ナイトメア,30,亜種2,3,スリープクラウド / 挑発,防御ブースト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=170&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=202&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=298&se=4&t=1,,,,,,,,
ひーちゃん,フラーユ,8,原種,4,春の雨,防御ブースト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=170&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=202&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=234&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=266&se=4&t=1,,,,,,,
ひーちゃん,グリフィン,14,亜種1,1,チャージ,防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=234&se=4&t=1,,,,,,,,,,
ひーちゃん,ブラスドラゴン,10,原種,1,ファイアブレス,レジストシール,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=234&se=4&t=1,,,,,,,,,,
ひーちゃん,アークディスプレイサー,21,原種,1,ホロウワールド,魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=234&se=4&t=1,,,,,,,,,,
ひーちゃん,ワイバーン,10,,1,,レジストシール,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=298&se=4&t=1,,,,,,,,,,
ひーちゃん,ファリシー,13,亜種1,1,ウィンドボルト,魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=298&se=4&t=1,,,,,,,,,,
